hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,133,2016,March,11,11,1,2,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,129,NULL,0,Transient-Party,74.67,0,1,Check-Out,3/14/16
City Hotel,0,133,2016,March,11,11,1,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,129,NULL,0,Transient-Party,84.33,0,1,Check-Out,3/14/16
City Hotel,0,62,2016,March,11,11,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.29,0,1,Check-Out,3/14/16
City Hotel,0,133,2016,March,11,11,1,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,129,NULL,0,Transient-Party,84.33,0,1,Check-Out,3/14/16
City Hotel,0,52,2016,March,12,13,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,51,0,0,Check-Out,3/17/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,79.17,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,79.17,0,0,Check-Out,3/22/16
City Hotel,0,64,2016,March,12,18,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,93.5,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,79.17,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,6,2016,March,12,19,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,177,0,1,Check-Out,3/22/16
City Hotel,0,0,2016,March,13,26,0,1,3,0,0,SC,USA,Online TA,TA/TO,1,0,1,A,D,1,No Deposit,NULL,NULL,0,Transient,135,0,1,Check-Out,3/27/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,93.33,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,0,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,79.17,0,0,Check-Out,3/22/16
City Hotel,0,5,2016,March,12,19,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,79.17,0,0,Check-Out,3/22/16
City Hotel,0,145,2016,March,12,19,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.98,0,0,Check-Out,3/22/16
City Hotel,0,49,2016,March,13,23,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,110,1,0,Check-Out,3/24/16
City Hotel,0,45,2016,March,12,15,2,8,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,7,NULL,0,Transient,217.75,0,3,Check-Out,3/25/16
City Hotel,0,49,2016,March,12,19,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,106.25,0,1,Check-Out,3/25/16
City Hotel,0,11,2016,March,13,24,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,182,0,2,Check-Out,3/26/16
City Hotel,0,11,2016,March,13,24,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,161,0,1,Check-Out,3/26/16
City Hotel,0,23,2016,March,13,25,0,1,2,1,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,285,0,0,Check-Out,3/26/16
City Hotel,0,0,2016,March,13,26,1,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,89,0,0,Check-Out,3/28/16
City Hotel,0,0,2016,March,13,26,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134,0,0,Check-Out,3/28/16
City Hotel,0,39,2016,March,14,28,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117.9,0,1,Check-Out,3/29/16
City Hotel,0,73,2016,March,14,29,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,NULL,0,Transient,60.29,0,1,Check-Out,3/31/16
City Hotel,0,2,2016,March,14,28,1,3,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,91.5,0,1,Check-Out,4/1/16
City Hotel,0,0,2016,March,14,28,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114,1,0,Check-Out,4/2/16
City Hotel,0,0,2016,April,14,1,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,152,NULL,0,Transient,75.42,0,0,Check-Out,4/3/16
City Hotel,0,0,2016,April,15,3,1,0,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89,0,0,Check-Out,4/4/16
City Hotel,0,1,2016,April,15,4,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,0,Check-Out,4/5/16
City Hotel,0,10,2016,April,15,3,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89,0,1,Check-Out,4/5/16
City Hotel,0,28,2016,April,15,6,0,1,1,0,0,BB,USA,Corporate,Corporate,0,0,0,D,F,1,No Deposit,NULL,197,0,Transient,90,0,1,Check-Out,4/7/16
City Hotel,0,23,2017,March,11,12,1,0,2,0,0,BB,USA,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,197,0,Transient,85,0,1,Check-Out,3/13/17
City Hotel,0,64,2016,April,15,8,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,1,Check-Out,4/9/16
City Hotel,0,3,2016,April,15,7,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,185.57,0,0,Check-Out,4/9/16
City Hotel,0,31,2016,April,15,9,0,1,1,0,0,BB,USA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,197,0,Transient,90,0,1,Check-Out,4/10/16
City Hotel,0,11,2016,April,16,10,1,0,1,0,0,BB,USA,Corporate,Corporate,0,0,0,D,E,0,No Deposit,NULL,197,0,Transient,90,0,1,Check-Out,4/11/16
City Hotel,0,7,2016,April,16,10,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,124,0,1,Check-Out,4/12/16
City Hotel,0,55,2016,April,16,12,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,94.5,0,0,Check-Out,4/13/16
City Hotel,0,55,2016,April,16,12,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,94.5,0,0,Check-Out,4/13/16
City Hotel,0,94,2016,April,16,12,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,4/14/16
City Hotel,0,94,2016,April,16,12,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,4/14/16
City Hotel,0,94,2016,April,16,12,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,4/14/16
City Hotel,0,14,2016,April,16,15,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,142,0,1,Check-Out,4/17/16
City Hotel,0,1,2016,April,16,16,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,77.77,0,1,Check-Out,4/18/16
City Hotel,0,40,2016,April,17,18,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,109.8,0,0,Check-Out,4/19/16
City Hotel,0,61,2016,April,16,16,2,1,3,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,151.3,0,3,Check-Out,4/19/16
City Hotel,0,1,2016,April,17,18,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,111,0,0,Check-Out,4/19/16
City Hotel,0,0,2016,April,17,19,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,109,0,0,Check-Out,4/20/16
City Hotel,0,38,2016,April,17,17,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,68.14,0,1,Check-Out,4/20/16
City Hotel,0,34,2016,April,17,22,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,105.3,0,1,Check-Out,4/23/16
City Hotel,0,16,2016,April,17,22,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119,0,1,Check-Out,4/23/16
City Hotel,0,37,2016,April,17,23,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,94.5,0,0,Check-Out,4/25/16
City Hotel,0,1,2016,April,17,23,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104,0,0,Check-Out,4/25/16
City Hotel,0,31,2016,April,17,23,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,83,NULL,0,Transient,87.04,0,0,Check-Out,4/26/16
City Hotel,0,168,2016,April,17,21,2,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,2,NULL,48,Transient-Party,81.2,0,1,Check-Out,4/26/16
City Hotel,0,35,2016,April,18,24,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,118.8,0,1,Check-Out,4/26/16
City Hotel,0,77,2016,April,18,25,1,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,4,No Deposit,9,NULL,0,Transient-Party,112.5,0,2,Check-Out,4/27/16
City Hotel,0,77,2016,April,18,25,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,NULL,0,Transient-Party,109.8,0,1,Check-Out,4/27/16
City Hotel,0,3,2016,April,18,25,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,131,0,1,Check-Out,4/28/16
City Hotel,0,97,2016,April,18,25,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,80.75,0,1,Check-Out,4/29/16
City Hotel,0,108,2016,April,18,28,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,67.15,0,0,Check-Out,4/29/16
City Hotel,0,45,2016,April,18,28,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,106.2,0,1,Check-Out,4/29/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,80,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,90,0,0,Check-Out,5/2/16
City Hotel,0,4,2016,May,19,1,1,0,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,5/2/16
City Hotel,0,99,2016,April,18,27,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,107.95,0,1,Check-Out,5/3/16
City Hotel,0,102,2016,May,19,1,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.25,0,2,Check-Out,5/5/16
City Hotel,0,1,2016,May,19,6,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138,0,1,Check-Out,5/8/16
City Hotel,0,95,2016,May,19,6,1,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient,80.75,0,0,Check-Out,5/9/16
City Hotel,0,1,2016,May,20,8,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,56.47,0,0,Check-Out,5/9/16
City Hotel,0,1,2016,May,20,8,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,56.47,0,0,Check-Out,5/9/16
City Hotel,0,0,2016,May,20,10,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,153.15,0,0,Check-Out,5/11/16
City Hotel,0,0,2016,May,20,9,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158,0,0,Check-Out,5/11/16
City Hotel,0,24,2016,May,20,8,2,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient,95,0,1,Check-Out,5/13/16
City Hotel,0,24,2016,May,20,8,2,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient,95,0,1,Check-Out,5/13/16
City Hotel,0,77,2016,May,20,10,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.6,0,2,Check-Out,5/14/16
City Hotel,0,91,2016,May,20,12,0,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,128,NULL,0,Transient-Party,80.75,0,0,Check-Out,5/15/16
City Hotel,0,73,2016,May,20,14,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,126.9,0,1,Check-Out,5/15/16
City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,128,NULL,0,Transient-Party,80.75,0,1,Check-Out,5/16/16
City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128,NULL,0,Transient-Party,80.75,0,1,Check-Out,5/16/16
City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128,NULL,0,Transient-Party,80.75,0,1,Check-Out,5/16/16
City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128,NULL,0,Transient-Party,80.75,0,1,Check-Out,5/16/16
City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128,NULL,0,Transient-Party,80.75,0,0,Check-Out,5/16/16
City Hotel,0,5,2016,May,21,16,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,68.53,0,1,Check-Out,5/17/16
City Hotel,0,14,2016,May,21,15,2,0,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,211,0,2,Check-Out,5/17/16
City Hotel,0,0,2016,May,21,16,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,62.73,0,0,Check-Out,5/17/16
City Hotel,0,53,2016,May,21,17,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9,NULL,0,Transient,126.9,0,1,Check-Out,5/18/16
City Hotel,0,5,2016,May,21,16,1,2,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150,NULL,0,Transient-Party,98.32,0,0,Check-Out,5/19/16
City Hotel,0,116,2016,May,21,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Check-Out,5/19/16
City Hotel,0,4,2016,May,21,15,2,2,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150,NULL,0,Transient-Party,98.32,0,0,Check-Out,5/19/16
City Hotel,0,0,2016,May,21,20,0,0,1,0,0,BB,USA,Corporate,Corporate,1,0,0,A,D,0,No Deposit,150,NULL,0,Transient-Party,0,0,0,Check-Out,5/20/16
City Hotel,0,5,2016,May,21,16,1,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150,NULL,0,Transient,98.32,0,0,Check-Out,5/20/16
City Hotel,0,31,2016,May,21,15,2,4,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,174,0,Transient,95,0,1,Check-Out,5/21/16
City Hotel,0,1,2016,May,21,20,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,206,1,0,Check-Out,5/21/16
City Hotel,0,101,2016,May,21,19,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,198.9,0,2,Check-Out,5/22/16
City Hotel,0,23,2016,May,22,22,1,0,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,8,NULL,0,Transient,173.5,0,1,Check-Out,5/23/16
City Hotel,0,228,2016,May,22,22,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,106.2,0,1,Check-Out,5/24/16
City Hotel,0,14,2016,May,22,23,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,2,Check-Out,5/24/16
City Hotel,0,9,2016,May,21,21,2,2,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,257,0,0,Check-Out,5/25/16
City Hotel,0,93,2016,May,22,23,1,2,2,0,0,HB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Transient-Party,211,0,0,Check-Out,5/26/16
City Hotel,0,93,2016,May,22,23,1,2,2,0,0,HB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Transient-Party,211,0,0,Check-Out,5/26/16
City Hotel,0,8,2016,May,22,25,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,99,0,1,Check-Out,5/26/16
City Hotel,0,13,2016,May,22,23,1,2,2,1,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NULL,0,Transient,105.11,0,2,Check-Out,5/26/16
City Hotel,0,27,2016,May,22,22,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,90.84,0,1,Check-Out,5/26/16
City Hotel,0,87,2016,May,22,27,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,94.25,0,1,Check-Out,5/28/16
City Hotel,0,73,2016,May,22,25,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,129.96,0,1,Check-Out,5/30/16
City Hotel,0,135,2016,May,22,28,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,8,NULL,0,Transient,101.7,0,1,Check-Out,5/31/16
City Hotel,0,18,2016,May,23,29,2,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.33,0,1,Check-Out,6/1/16
City Hotel,0,134,2016,May,23,30,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,0,Check-Out,6/1/16
City Hotel,0,38,2016,June,23,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,1,Check-Out,6/2/16
City Hotel,0,5,2016,June,23,2,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,9,NULL,0,Transient,119,0,0,Check-Out,6/3/16
City Hotel,0,14,2016,June,23,2,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,D,F,0,No Deposit,14,NULL,0,Transient,120.7,0,0,Check-Out,6/3/16
City Hotel,0,2,2016,June,23,2,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,120,0,1,Check-Out,6/3/16
City Hotel,0,110,2016,June,23,3,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,G,1,No Deposit,9,NULL,0,Transient-Party,143.1,0,3,Check-Out,6/4/16
City Hotel,0,110,2016,June,23,3,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,150,0,1,Check-Out,6/4/16
City Hotel,0,102,2016,June,23,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140.4,0,0,Check-Out,6/4/16
City Hotel,0,19,2016,June,23,2,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Transient,170.33,0,1,Check-Out,6/5/16
City Hotel,0,15,2016,June,23,2,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,93.56,0,1,Check-Out,6/6/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,61.67,0,0,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,C,1,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,6/7/16
